Id,MSSubClass,LotFrontage,LotArea,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,Foundation,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolArea,SaleType,SaleCondition,SalePrice,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,Heating_GasA,Heating_GasW,Heating_Grav,Heating_Wall,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Fa,GarageQual_Gd,GarageQual_Po,GarageQual_TA,GarageCond_Fa,GarageCond_Gd,GarageCond_Po,GarageCond_TA,PavedDrive_P,PavedDrive_Y
629,60,70.0,11606,139804.965,172579.09455587392,169601.1319966583,197411.99431818182,5,5,1969,1969,166931.7105263158,169270.6432748538,163154.75294117647,156865.5,192.0,205998.1303538175,142770.68468468467,650.0,170898.55865921787,390.0,1040.0,1040,1040,2080,0.0,1,2,5,1,9,171603.08880994673,2,181878.3426395939,1969.0,2.0,504.0,335,0,0,0,0,165659.6867356538,141812.5,135000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
630,80,82.0,9020,139804.965,141297.95588235295,169601.1319966583,160470.1754385965,6,5,1964,1964,166931.7105263158,168500.0,163154.75294117647,139536.2611464968,259.0,144048.07372400755,213245.82300884955,624.0,147598.17073170733,288.0,1248.0,1350,0,1350,1.0,1,1,3,1,6,171603.08880994673,0,181878.3426395939,1964.0,2.0,520.0,176,0,0,0,0,165659.6867356538,167401.3746283449,168500.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
632,120,34.0,4590,270674.55319148937,172579.09455587392,169601.1319966583,164390.43207855974,8,5,2006,2006,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,108.0,205998.1303538175,213245.82300884955,24.0,170898.55865921787,1530.0,1554.0,1554,0,1554,0.0,2,0,2,1,6,171603.08880994673,1,181878.3426395939,2006.0,2.0,627.0,156,73,0,0,0,165659.6867356538,167401.3746283449,209500.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
633,20,85.0,11900,181658.0158730159,172579.09455587392,169601.1319966583,164390.43207855974,7,5,1977,1977,181451.1616161616,169270.6432748538,163154.75294117647,156865.5,209.0,144048.07372400755,153928.9402173913,822.0,170898.55865921787,564.0,1386.0,1411,0,1411,0.0,2,0,3,1,6,171603.08880994673,1,181878.3426395939,1977.0,2.0,544.0,192,0,0,0,0,165659.6867356538,141812.5,82500.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
634,20,80.0,9250,139804.965,172579.09455587392,169601.1319966583,164390.43207855974,5,7,1954,2005,166931.7105263158,169270.6432748538,138480.72435897434,139536.2611464968,0.0,144048.07372400755,144354.0,480.0,158897.4358974359,108.0,1056.0,1056,0,1056,0.0,1,0,3,1,6,171603.08880994673,0,181878.3426395939,1954.0,1.0,260.0,390,0,0,0,0,165659.6867356538,167401.3746283449,139400.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
635,90,64.0,6979,117921.19047619047,172579.09455587392,169601.1319966583,143341.86666666667,6,5,1980,1980,166931.7105263158,169270.6432748538,163154.75294117647,156865.5,0.0,144048.07372400755,213245.82300884955,1056.0,170898.55865921787,0.0,1056.0,1056,0,1056,2.0,0,0,0,2,4,171603.08880994673,0,131189.86280487804,1980.0,2.0,576.0,264,56,0,0,0,165659.6867356538,167401.3746283449,144000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
637,30,51.0,6120,123938.77551020408,172579.09455587392,169601.1319966583,164390.43207855974,2,3,1936,1950,166931.7105263158,169270.6432748538,108743.75,116726.66666666667,0.0,123700.30172413793,156463.9871794872,0.0,170898.55865921787,264.0,264.0,800,0,800,0.0,1,0,1,1,4,136305.55555555556,1,181878.3426395939,1978.1134057971014,0.0,0.0,0,0,0,0,0,143625.0,167401.3746283449,60000.0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
638,190,50.0,6000,117921.19047619047,172579.09455587392,169601.1319966583,134325.20588235295,5,4,1954,1954,166931.7105263158,169270.6432748538,138480.72435897434,139536.2611464968,0.0,144048.07372400755,156463.9871794872,0.0,170898.55865921787,811.0,811.0,811,576,1387,0.0,2,0,3,2,7,171603.08880994673,0,224064.828125,1954.0,1.0,256.0,0,0,0,0,0,165659.6867356538,167401.3746283449,93000.0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
639,30,67.0,8777,123962.94117647059,141297.95588235295,169601.1319966583,164390.43207855974,5,7,1910,1950,166931.7105263158,169270.6432748538,145707.9375,139536.2611464968,0.0,144048.07372400755,156463.9871794872,0.0,170898.55865921787,796.0,796.0,796,0,796,0.0,1,0,2,1,4,171603.08880994673,0,181878.3426395939,1978.1134057971014,0.0,0.0,328,0,164,0,0,165659.6867356538,167401.3746283449,85000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0
640,120,53.0,3982,194870.88235294117,172579.09455587392,169601.1319966583,164390.43207855974,8,5,2006,2006,181451.1616161616,169270.6432748538,199781.40454545454,200100.54292343388,0.0,205998.1303538175,213245.82300884955,1154.0,170898.55865921787,366.0,1520.0,1567,0,1567,1.0,2,0,1,1,7,171603.08880994673,1,181878.3426395939,2006.0,3.0,648.0,312,0,0,0,0,232939.10714285713,230574.8620689655,264561.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
641,120,62.0,12677,270674.55319148937,172579.09455587392,169601.1319966583,164390.43207855974,8,5,2003,2004,181451.1616161616,169270.6432748538,145707.9375,146256.2780748663,472.0,205998.1303538175,213245.82300884955,1218.0,170898.55865921787,300.0,1518.0,1518,0,1518,0.0,1,1,1,1,6,171603.08880994673,1,181878.3426395939,2003.0,2.0,588.0,185,140,0,0,0,165659.6867356538,167401.3746283449,274000.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
642,60,69.30579531442663,7050,218798.45833333334,172579.09455587392,169601.1319966583,197411.99431818182,7,5,2001,2001,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,0.0,205998.1303538175,213245.82300884955,738.0,170898.55865921787,319.0,1057.0,1057,872,1929,1.0,2,1,3,1,7,171603.08880994673,1,181878.3426395939,2001.0,2.0,650.0,0,235,0,0,0,165659.6867356538,167401.3746283449,226000.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
644,60,80.0,10793,181658.0158730159,174820.80952380953,169601.1319966583,197411.99431818182,5,5,1969,1969,155333.33333333334,169270.6432748538,136758.27272727274,159147.75690607735,263.0,144048.07372400755,142770.68468468467,493.0,140536.89285714287,0.0,780.0,780,840,1620,0.0,2,1,4,1,7,138220.37037037036,0,181878.3426395939,1969.0,2.0,462.0,208,0,0,0,0,165659.6867356538,167401.3746283449,152000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
645,20,85.0,9187,218798.45833333334,172579.09455587392,169601.1319966583,164390.43207855974,9,5,2009,2009,166931.7105263158,169270.6432748538,216434.43243243243,217779.83333333334,162.0,205998.1303538175,213245.82300884955,1121.0,170898.55865921787,645.0,1766.0,1766,0,1766,1.0,2,1,2,1,7,171603.08880994673,1,181878.3426395939,2009.0,3.0,478.0,195,130,0,0,0,232939.10714285713,230574.8620689655,370878.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
647,20,60.0,7200,139804.965,172579.09455587392,169601.1319966583,164390.43207855974,5,5,1950,1950,181451.1616161616,169270.6432748538,145707.9375,146256.2780748663,0.0,144048.07372400755,156463.9871794872,0.0,170898.55865921787,0.0,0.0,1048,0,1048,0.0,1,0,3,1,7,138220.37037037036,0,131189.86280487804,1950.0,2.0,420.0,0,27,0,0,0,165659.6867356538,167401.3746283449,98300.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
649,60,70.0,7700,139804.965,189522.72727272726,169601.1319966583,197411.99431818182,6,5,1966,1966,166931.7105263158,169270.6432748538,145707.9375,146256.2780748663,351.0,144048.07372400755,156463.9871794872,0.0,170898.55865921787,756.0,756.0,1051,788,1839,0.0,1,1,4,1,7,171603.08880994673,1,181878.3426395939,1966.0,2.0,442.0,0,124,216,0,0,165659.6867356538,167401.3746283449,155000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
651,60,65.0,8125,218798.45833333334,172579.09455587392,169601.1319966583,197411.99431818182,7,6,2007,2007,166931.7105263158,169270.6432748538,216434.43243243243,217779.83333333334,102.20131215469613,205998.1303538175,156463.9871794872,0.0,170898.55865921787,813.0,813.0,822,843,1665,0.0,2,1,3,1,7,171603.08880994673,0,181878.3426395939,2007.0,2.0,562.0,0,0,0,0,0,165659.6867356538,167401.3746283449,205950.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
652,70,60.0,9084,123962.94117647059,117730.76923076923,169601.1319966583,197411.99431818182,4,5,1940,1950,166931.7105263158,169270.6432748538,145707.9375,146256.2780748663,0.0,144048.07372400755,156463.9871794872,0.0,170898.55865921787,755.0,755.0,755,755,1510,1.0,1,0,4,1,7,171603.08880994673,1,131189.86280487804,1940.0,1.0,296.0,120,0,0,0,0,165659.6867356538,167401.3746283449,108000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0
653,60,70.0,8750,193562.33333333334,172579.09455587392,169601.1319966583,197411.99431818182,7,5,1996,1996,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,0.0,205998.1303538175,156463.9871794872,0.0,170898.55865921787,880.0,880.0,909,807,1716,0.0,2,1,2,1,7,171603.08880994673,1,181878.3426395939,1996.0,2.0,512.0,0,120,0,0,0,165659.6867356538,167401.3746283449,191000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
656,160,21.0,1680,110611.11111111111,172579.09455587392,169601.1319966583,197411.99431818182,6,5,1971,1971,166931.7105263158,169270.6432748538,156462.59595959596,164116.66666666666,381.0,144048.07372400755,156463.9871794872,0.0,170898.55865921787,525.0,525.0,525,567,1092,0.0,1,1,3,1,6,171603.08880994673,0,131189.86280487804,1971.0,1.0,264.0,0,0,0,0,0,165659.6867356538,141812.5,88000.0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
657,20,72.0,10007,139804.965,172579.09455587392,169601.1319966583,164390.43207855974,5,7,1959,2006,166931.7105263158,169270.6432748538,156462.59595959596,159147.75690607735,54.0,144048.07372400755,153928.9402173913,806.0,170898.55865921787,247.0,1053.0,1053,0,1053,1.0,1,1,3,1,5,171603.08880994673,0,181878.3426395939,1959.0,1.0,312.0,0,0,0,0,0,165659.6867356538,167401.3746283449,145500.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
658,70,60.0,7200,205363.41463414635,172579.09455587392,169601.1319966583,197411.99431818182,7,6,1931,2000,166931.7105263158,169270.6432748538,131540.57894736843,145034.4827586207,0.0,123700.30172413793,156463.9871794872,0.0,170898.55865921787,776.0,776.0,851,651,1502,0.0,1,1,3,1,6,171603.08880994673,1,181878.3426395939,1931.0,1.0,270.0,0,0,112,0,0,165659.6867356538,167401.3746283449,149000.0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0
659,50,78.0,17503,139804.965,117730.76923076923,169601.1319966583,134325.20588235295,6,5,1948,1950,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,0.0,144048.07372400755,156463.9871794872,0.0,170898.55865921787,912.0,912.0,912,546,1458,0.0,1,0,3,1,6,171603.08880994673,1,181878.3426395939,1948.0,1.0,330.0,192,0,0,0,0,165659.6867356538,139055.156626506,97500.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
660,20,75.0,9937,123962.94117647059,172579.09455587392,169601.1319966583,164390.43207855974,5,7,1964,1999,181451.1616161616,169270.6432748538,145707.9375,146256.2780748663,0.0,205998.1303538175,144354.0,637.0,170898.55865921787,849.0,1486.0,1486,0,1486,1.0,1,0,3,1,7,171603.08880994673,0,131189.86280487804,1968.0,2.0,480.0,0,0,0,0,0,165659.6867356538,167401.3746283449,167000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
661,60,69.30579531442663,12384,181658.0158730159,172579.09455587392,169601.1319966583,197411.99431818182,7,7,1976,1976,166931.7105263158,169270.6432748538,163154.75294117647,156865.5,233.0,144048.07372400755,156463.9871794872,0.0,170898.55865921787,793.0,793.0,1142,793,1935,0.0,2,1,3,1,7,171603.08880994673,1,181878.3426395939,1976.0,2.0,550.0,0,113,252,0,0,165659.6867356538,167401.3746283449,197900.0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
663,20,120.0,13560,139804.965,172579.09455587392,169601.1319966583,164390.43207855974,6,3,1968,1968,181451.1616161616,169270.6432748538,138480.72435897434,139536.2611464968,216.0,144048.07372400755,156463.9871794872,0.0,170898.55865921787,1392.0,1392.0,1392,0,1392,1.0,1,0,2,1,5,85800.0,2,181878.3426395939,1968.0,2.0,576.0,0,0,240,0,0,165659.6867356538,167401.3746283449,110000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
664,85,90.0,10012,123962.94117647059,172579.09455587392,169601.1319966583,143341.86666666667,4,5,1972,1972,166931.7105263158,169270.6432748538,163154.75294117647,156865.5,0.0,144048.07372400755,144354.0,920.0,147598.17073170733,38.0,1138.0,1181,0,1181,1.0,2,0,3,1,6,171603.08880994673,0,131189.86280487804,1974.0,2.0,588.0,0,0,180,0,0,165659.6867356538,167401.3746283449,137500.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
666,60,106.0,11194,191165.9295774648,172579.09455587392,169601.1319966583,197411.99431818182,8,5,2000,2000,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,40.0,205998.1303538175,156463.9871794872,0.0,170898.55865921787,1406.0,1406.0,1454,482,1936,0.0,2,1,3,1,7,171603.08880994673,1,181878.3426395939,2000.0,2.0,504.0,188,124,0,0,0,165659.6867356538,167401.3746283449,230500.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
668,20,65.0,8125,180056.51923076922,172579.09455587392,169601.1319966583,164390.43207855974,6,5,1994,1998,166931.7105263158,169270.6432748538,156462.59595959596,159147.75690607735,258.0,205998.1303538175,213245.82300884955,1138.0,170898.55865921787,270.0,1408.0,1679,0,1679,1.0,2,0,3,1,7,171603.08880994673,1,181878.3426395939,1994.0,2.0,575.0,224,42,0,0,0,165659.6867356538,167401.3746283449,193500.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
669,20,69.30579531442663,14175,136169.4492753623,172579.09455587392,169601.1319966583,164390.43207855974,5,6,1956,1987,166931.7105263158,169270.6432748538,216434.43243243243,139536.2611464968,0.0,144048.07372400755,142770.68468468467,988.0,170898.55865921787,200.0,1188.0,1437,0,1437,1.0,1,1,3,1,6,144222.73333333334,1,131189.86280487804,1999.0,2.0,576.0,304,0,0,0,0,165659.6867356538,167401.3746283449,168000.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
670,30,80.0,11600,205363.41463414635,172579.09455587392,169601.1319966583,164390.43207855974,4,5,1922,1950,166931.7105263158,169270.6432748538,145707.9375,146256.2780748663,0.0,123700.30172413793,156463.9871794872,0.0,170898.55865921787,700.0,700.0,1180,0,1180,0.0,1,0,2,1,5,171603.08880994673,1,131189.86280487804,1922.0,1.0,252.0,0,0,67,0,0,165659.6867356538,167401.3746283449,137500.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
671,60,64.0,8633,193562.33333333334,172579.09455587392,169601.1319966583,197411.99431818182,6,5,2005,2005,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,0.0,205998.1303538175,213245.82300884955,193.0,170898.55865921787,545.0,738.0,738,738,1476,1.0,2,1,3,1,7,171603.08880994673,0,181878.3426395939,2005.0,2.0,540.0,100,35,0,0,0,165659.6867356538,167401.3746283449,173500.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
672,70,54.0,6629,123962.94117647059,117730.76923076923,169601.1319966583,197411.99431818182,6,6,1925,1950,153060.0,169270.6432748538,138480.72435897434,139536.2611464968,0.0,123700.30172413793,144354.0,551.0,170898.55865921787,121.0,672.0,697,672,1369,1.0,2,0,3,1,6,171603.08880994673,0,131189.86280487804,1930.0,1.0,300.0,147,0,0,0,0,165659.6867356538,167401.3746283449,103600.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
673,20,69.30579531442663,11250,213055.55555555556,172579.09455587392,169601.1319966583,164390.43207855974,6,6,1977,1977,166931.7105263158,169270.6432748538,163154.75294117647,156865.5,0.0,144048.07372400755,153928.9402173913,767.0,170898.55865921787,441.0,1208.0,1208,0,1208,1.0,1,1,3,1,6,171603.08880994673,1,181878.3426395939,1977.0,2.0,546.0,198,42,0,0,0,165659.6867356538,167401.3746283449,165000.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
674,20,110.0,14442,205363.41463414635,172579.09455587392,169601.1319966583,164390.43207855974,6,7,1957,2004,181451.1616161616,169270.6432748538,216434.43243243243,217779.83333333334,106.0,205998.1303538175,213245.82300884955,1186.0,170898.55865921787,291.0,1477.0,1839,0,1839,1.0,2,0,3,1,7,171603.08880994673,2,181878.3426395939,1957.0,2.0,416.0,0,87,0,200,0,165659.6867356538,167401.3746283449,257500.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
675,20,80.0,9200,139804.965,172579.09455587392,169601.1319966583,164390.43207855974,6,6,1965,1965,166931.7105263158,169270.6432748538,156462.59595959596,159147.75690607735,0.0,144048.07372400755,142770.68468468467,892.0,170898.55865921787,244.0,1136.0,1136,0,1136,1.0,1,0,3,1,5,171603.08880994673,1,181878.3426395939,1965.0,1.0,384.0,426,0,0,0,0,165659.6867356538,167401.3746283449,140000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
676,160,24.0,2289,142694.44444444444,172579.09455587392,169601.1319966583,197411.99431818182,6,6,1978,1978,166931.7105263158,169270.6432748538,163154.75294117647,126714.28571428571,0.0,144048.07372400755,153928.9402173913,311.0,170898.55865921787,544.0,855.0,855,586,1441,0.0,2,1,3,1,7,171603.08880994673,1,181878.3426395939,1978.0,2.0,440.0,28,0,0,0,0,165659.6867356538,167401.3746283449,148500.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
677,70,60.0,9600,117921.19047619047,172579.09455587392,169601.1319966583,197411.99431818182,4,2,1900,1950,166931.7105263158,169270.6432748538,108743.75,138310.25,0.0,123700.30172413793,156463.9871794872,0.0,170898.55865921787,1095.0,1095.0,1095,679,1774,1.0,2,0,4,2,8,144222.73333333334,0,127333.33333333333,1920.0,3.0,779.0,0,0,90,0,0,165659.6867356538,167401.3746283449,87000.0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
